book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	200	12	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Tomato	"Fruitworm, armyworm, cutworm"
200-299	200	13	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Eggplant	"Fruitborer, aphids, leafhopper, & thrips"
200-299	200	14	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Cabbage	"Diamond back moth, cabbage worm & aphids, thrips"
200-299	200	15	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Watermelon	Thrips
200-299	200	16	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Potato	"Thrips, army worm, cutworm, tubermoth"
200-299	200	17	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Soybeans	"Corn earworm, leafminer"
200-299	200	18	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Mungbeans	"Corn earworm, leafminer"
200-299	200	19	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Cotton	"Thrips, bollworm & budworm"
200-299	200	20	SHARPHIL INC.	PROFENOFOS	SHARPHIL PROF 50 EC	500g/L	EC	INSECTICIDE	2	402-070-4266	01/03/2021	CONTACT	Sitao	"Beanfly, leaffolder & aphids"
200-299	200	21	SHARPHIL INC.	METALDEHYDE	SHARPHIL METALDEHYDE 5 GB	50 g/kg	GB	MOLLUSCICIDE	4	402-075-4048	07/14/2020	CONTACT	Rice (Transplanted)	Golden apple snail
200-299	200	22	SHARPHIL INC.	METALDEHYDE	SHARPHIL METALDEHYDE 5 GB	50 g/kg	GB	MOLLUSCICIDE	4	402-075-4048	07/14/2020	CONTACT	Rice (Direct-Seeded)	Golden apple snail
200-299	200	23	SHARPHIL INC.	METALDEHYDE	SHARPHIL METALDEHYDE 5 GB	50 g/kg	GB	MOLLUSCICIDE	4	402-075-4048	07/14/2020	CONTACT	Potted and driftwood-attached plants such as	"Bush, snails, giant african snail and slugs"
200-299	200	24	SHARPHIL INC.	METALDEHYDE	SHARPHIL METALDEHYDE 5 GB	50 g/kg	GB	MOLLUSCICIDE	4	402-075-4048	07/14/2020	CONTACT	Chinese Cabbage	"Slug, snails"
200-299	200	25	SHARPHIL INC.	METALDEHYDE	SHARPHIL METALDEHYDE 5 GB	50 g/kg	GB	MOLLUSCICIDE	4	402-075-4048	07/14/2020	CONTACT	Strawberry	"Slug, snails"
200-299	200	26	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Fruit trees	"Aphids, mealy bug scale insect"
200-299	200	27	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Rice	"Armyworm, caseworm, leafhopper, bugs"
200-299	200	28	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Corn	"Earworm, silkworm, aphids, grasshopper"
200-299	201	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	201	1	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Cabbage	"Cabbage worm, loopers, diamond-back moth"
200-299	201	2	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Legumes	"Aphids, beanfly, cutworm, flea beetles, leafminer, maggots,mealybug, podborer, thrips"
200-299	201	3	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Grapes	"Beetles, cutworm, leafhopper, mealybug, scale, insect, spider mites"
200-299	201	4	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Pineapple	Mealy bug
200-299	201	5	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Pepper	"Aphid, cutworm, fruitworm"
200-299	201	6	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Garlic	Cutworm
200-299	201	7	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Onion	Cutworm
200-299	201	8	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Tobacco	"Aphids, katyidid"
200-299	201	9	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Ornamentals	"Aphids, cutworm, mealybug, scale insect, spider mites"
200-299	201	10	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Tomato	Lady beetle
200-299	201	11	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Eggplant	"Aphids, fruitworm"
200-299	201	12	SHARPHIL INC.	MALATHION	SHARPHIL MALATHION 57 EC	570 g/L	EC	INSECTICIDE	4	402-038-2172	09/10/2019	NON-SYSTEMIC	Sorghum	Web worm
200-299	201	13	SHARPHIL INC.	LUFENURON	SHARPHIL LUFENURON 5% EC	50g/L	EC	INSECTICIDE	4	402-321-4490	28/08/2021		Tomato	Fruitworm & cutworm
200-299	201	14	SHARPHIL INC.	LUFENURON	SHARPHIL LUFENURON 5% EC	50g/L	EC	INSECTICIDE	4	402-321-4490	28/08/2021		Mango	Twigcutter and tipborer
200-299	201	15	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Rice	"Green leafhopper, armyworm, rice bug, leaffolder, black bug"
200-299	201	16	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Mango	Hoppers
200-299	201	17	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Tomato	"Fruitworm, cutworm, aphids"
200-299	201	18	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Onion	"Thrips, cutworm"
200-299	201	19	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Mungbeans	"Beanfly, flea bettle, leafhopper, aphids, mites, podborer"
200-299	201	20	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Corn	"Cornborer, aphids, seedling maggots"
200-299	201	21	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Tobacco	"Budworm, Cutworm, aphids, katydids"
200-299	201	22	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Cotton	Bollworm
200-299	201	23	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Cocoa	Podborer
200-299	201	24	SHARPHIL INC.	LAMBDA-CYHALOTHRIN	SHARPHIL LAMBDACYHALOTHRIN 2.5 EC	25 g/L	EC	INSECTICIDE	2	402-204-2424	08/10/2024	SYSTEMIC	Watermelon	"Squash beetle, melon worm"
200-299	201	25	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Rubber	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	201	26	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Oil palm	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	201	27	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Non-Agricultural CropAreas	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	201	28	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Coffee	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	202	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
200-299	202	1	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Citrus	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	202	2	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Cavendish Banana	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	202	3	SHARPHIL INC.	GLUFOSINATE AMMONIUM	SHARPHIL GLUFOSINATE AMMONIUM	150 g/L	SL	HERBICIDE	4	402-182-3766	19/09/2021	NON-SELECTIVE(POST-EMERGENT)	Cacao	"Annual & Perennial grasses, sedges & broadleaf weeds"
200-299	202	4	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Banana	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	5	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cacao	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	6	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Citrus	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	7	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Cotton	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	8	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Coffee	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	9	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Oil palm	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	10	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Ramie	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	11	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Rubber	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	12	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Onion	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	13	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Pineapple	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	14	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Soybeans	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	15	SHARPHIL INC.	FLUAZIFOP-P-BUTYL	SHARPHIL FLUAZIPOP-P-BUTYL	150 g/L	EC	HERBICIDE	4	402-212-3313	12/08/2020	SELECTIVE/SYSTEMIC(POST-EMERGENT)	Tomato	"Grasses; Itchgrass, goosegrass, sour paspalum, crabgrasses,bermuda grasses & crowfort grass"
200-299	202	16	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Citrus	Annual and Perennial broadleaves and grasses
200-299	202	17	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Coffee	Annual and Perennial broadleaves and grasses
200-299	202	18	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Cotton	Annual and Perennial broadleaves and grasses
200-299	202	19	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Sugarcane	Annual and Perennial broadleaves and grasses
200-299	202	20	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Pineapple	Annual and Perennial broadleaves and grasses
200-299	202	21	SHARPHIL INC.	DIURON	SHARPHIL DIURON 80 WP	800 g/Kg	WP	HERBICIDE	4	402-021-2423	08/10/2021	SELECTIVE	Non-crop land	Annual and Perennial broadleaves and grasses
