book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
300-399	299	12	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	13	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	14	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	15	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	16	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	17	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	18	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Citrus	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	19	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Coconut	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	20	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Sugarcane	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	21	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	Vegetables	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	22	PROFARM CORPORATION	GLYPHOSATE IPA	PROFARM GLYPO 480 SL	480 g/L	SL	HERBICIDE	4	555-151-3453	23/07/2018	POST-EMERGENT	non-crop	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	299	23	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Mango	"Leafhopper, twig borer, tip borer, fruit fly"
300-399	299	24	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Rice	"Green leafhopper, brown planthopper, white-backed planthopper,leaffolder, stem borer, armyworm, rice bug"
300-399	299	25	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Cabbage	"Diamond back-moth, cabbage moth, worm"
300-399	299	26	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Beans	"Pod borer, beanfly, leafminer, aphids, cutworm"
300-399	300	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
300-399	300	1	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Tomato	"Tomato fruitworm, aphids, beetle"
300-399	300	2	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Watermelon	"Aphids, thrips, beetle"
300-399	300	3	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Onion	"Thrips, cutworm"
300-399	300	4	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Banana	"Thrips, scarring beetle"
300-399	300	5	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Cotton	"Bollworm, cutworm, leafworm, aphids, leafhopper, thrips, bollweevil"
300-399	300	6	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Tobacco	"Budworm, cutworm, aphids, thrips"
300-399	300	7	PROFARM CORPORATION	CYPERMETHRIN	PROFARM CYPER 5 EC	50 g/L	EC	INSECTICIDE	4	555-037-3452	23/07/2018	CONTACT	Corn	"Cornborer, earworm"
300-399	300	8	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Rice	"Whorl maggots, stemborer, green leafhopper, brown planthopper"
300-399	300	9	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Wongbok	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
300-399	300	10	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Cabbage	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
300-399	300	11	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Cucurbits	"Thrips, leafworm, squash beetle, aphids, flea beetle"
300-399	300	12	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Garlic	"Thrips, cutworm"
300-399	300	13	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Onion	"Thrips, cutworm"
300-399	300	14	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Potato	"Thrips, cutworm, leafhopper, tuber moth, aphids and leafminer"
300-399	300	15	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Mango	leafhoppers
300-399	300	16	PROFARM CORPORATION	CARTAP HYDROCHLORIDE	PROFARM CARTAP	500 g/Kg	SP	INSECTICIDE	3	555-106-3455	23/07/2018	SYSTEMIC	Pechay	"looper, cutworm, aphids"
300-399	300	17	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Mungbeans	"Powdery mildew, cercospora leaf spot"
300-399	300	18	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Beans	"Powdery mildew, cercospora leaf spot"
300-399	300	19	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Cabbage	Cercospora leaf spot
300-399	300	20	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Calamansi	Scab
300-399	300	21	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Cucumber	Powdery mildew
300-399	300	22	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Ginger	Cercospora leaf spot
300-399	300	23	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Grapes	Powdery mildew
300-399	300	24	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Mandarin	Scab
300-399	300	25	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Mango	"Anthracnose, powdery mildew"
300-399	300	26	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Melon	Powdery mildew
300-399	300	27	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Orange	Scab
300-399	301	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
300-399	301	1	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Papaya	Powdery mildew
300-399	301	2	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Pepper	Cercospora leaf spot
300-399	301	3	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Rice	"Blast, sheath blight"
300-399	301	4	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Strawberry	Cercospora leaf spot
300-399	301	5	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Tobacco	"Leaf mold, frog eye"
300-399	301	6	HEXTAR VENTURE PHILIPPINES INC.	BENOMYL	PROCURE 50 WP	500 g/Kg	WP	FUNGICIDE	4	477-167-2615	05/08/2022	SYSTEMIC	Banana	Black sigatoka
300-399	301	7	ARIES RNE CHEMICAL CORPORATION	ACETAMIPRID	PROCROP 3EC	30g/L	EC	INSECTICIDE	3	478-329-5160	06/02/2023		Mango	Mango Hopper
300-399	301	8	ARIES RNE CHEMICAL CORPORATION	ACETAMIPRID	PROCROP 3EC	30g/L	EC	INSECTICIDE	3	478-329-5160	06/02/2023		Eggplant	leafhoppers & fruit /shoot borer
300-399	301	9	"AGRIBASE CHEMICALS, INC."	BISPYRIBAC SODIUM	PROCLEAN 10 SC	100 g/L	SC	HERBICIDE	2	457-276-3821	15/11/2022	SELECTIVE/SYSTEMIC(POST-EMERGENCE)	Rice (Direct-Seededlowland)	"Grasses, sedges, and broadleaves"
300-399	301	10	SYNGENTA PHILIPPINES INC.	EMAMECTIN BENZOATE	PROCLAIM OPTI 5 WG	50 g/kg	WG	INSECTICIDE	3	011-503-4752	09/07/2025	CONTACT	Cabbage	"Diamondback moth, cutworm, cabbage butterfly"
300-399	301	11	SYNGENTA PHILIPPINES INC.	EMAMECTIN BENZOATE	PROCLAIM OPTI 5 WG	50 g/kg	WG	INSECTICIDE	3	011-503-4752	09/07/2025	CONTACT	Eggplant	"Fruit and shoot  borer, cutworm"
300-399	301	12	SYNGENTA PHILIPPINES INC.	EMAMECTIN BENZOATE	PROCLAIM OPTI 5 WG	50 g/kg	WG	INSECTICIDE	3	011-503-4752	09/07/2025	CONTACT	Tomato	"Fruit worm, cutworm"
300-399	301	13	SYNGENTA PHILIPPINES INC.	EMAMECTIN BENZOATE	PROCLAIM OPTI 5 WG	50 g/kg	WG	INSECTICIDE	3	011-503-4752	09/07/2025	CONTACT	Corn	"Asiatic corn borer, cutworm, earworm, fall armyworm"
300-399	301	14	"TRANS WORLD TRADING CO., INC."	BUPROFEZIN+MIPC	PROCIN 25 WP	50+200 g/Kg	WP	INSECTICIDE	3	038-255-0590	31/12/2024	-	Rice	"Green leafhopper,Brown leafhopper"
300-399	301	15	"TRANS WORLD TRADING CO., INC."	BUPROFEZIN+MIPC	PROCIN 25 WP	50+200 g/Kg	WP	INSECTICIDE	3	038-255-0590	31/12/2024	-	Mango	Leafhopper
300-399	301	16	MONARC CROP SOLUTIONS PROVIDERCORPORATION	FIPRONIL	PROBUS 50 SC	50 g/L	SC	INSECTICIDE	3	550-224-3411	18/05/2018	CONTACT	Rice	"Stemborer,  brown planthopper, leaffolder, rice bug"
300-399	301	17	MONARC CROP SOLUTIONS PROVIDERCORPORATION	FIPRONIL	PROBUS 50 SC	50 g/L	SC	INSECTICIDE	3	550-224-3411	18/05/2018	CONTACT	Cabbage	Diamond backed moth
300-399	301	18	MONARC CROP SOLUTIONS PROVIDERCORPORATION	FIPRONIL	PROBUS 50 SC	50 g/L	SC	INSECTICIDE	3	550-224-3411	18/05/2018	CONTACT	Watermelon	"Thrips, leaf beetles"
300-399	301	19	MONARC CROP SOLUTIONS PROVIDERCORPORATION	FIPRONIL	PROBUS 50 SC	50 g/L	SC	INSECTICIDE	3	550-224-3411	18/05/2018	CONTACT	Onion	Cutworm
300-399	301	20	MONARC CROP SOLUTIONS PROVIDERCORPORATION	FIPRONIL	PROBUS 50 SC	50 g/L	SC	INSECTICIDE	3	550-224-3411	18/05/2018	CONTACT	Eggplant	Shoot borer
300-399	301	21	ARYSTA LIFESCIENCE PHILIPPINES INC.	GAMMA-CYHALOTHRIN	PRO-AXIS 15 CS	15 g/L	CS	INSECTICIDE	4	083-372-2375	19/03/2018	CONTACT	Rice	"Green leafhopper, stemborer"
300-399	301	22	ARYSTA LIFESCIENCE PHILIPPINES INC.	GAMMA-CYHALOTHRIN	PRO-AXIS 15 CS	15 g/L	CS	INSECTICIDE	4	083-372-2375	19/03/2018	CONTACT	Mango	"Mango hopper, tip hopper, twig borer"
300-399	301	23	TAGCHEM DRAGON DISTRIBUTION INC.	BUTACHLOR	PRO RICE 60 EC	600 g/L	EC	HERBICIDE	4	517-150-5226	14/12/2023	PRE-EMERGENT	Rice (Direct-seeded)	Grasses and sedges
300-399	301	24	TAGCHEM DRAGON DISTRIBUTION INC.	BUTACHLOR	PRO RICE 60 EC	600 g/L	EC	HERBICIDE	4	517-150-5226	14/12/2023	PRE-EMERGENT	Rice (Transplanted)	Grasses and sedges
300-399	301	25	"BAYER CROPSCIENCE, INC."	POLYOXYETHYLENE SORBITAN FATTYACID+POLYOXYETHYLENE DODECYL ETHER	PRIORITY MIX	750 g/L	LC	OTHERS	4	284-348-3640	11/02/2022			As surfactant on PRIORITY 100 SC
300-399	301	26	DCDM MARKETING INCORPORATED	POLYOXYETHYLENE SORBITAN FATTYACID+POLYOXYETHYLENE DODECYL ETHER	PRIORITY MIX	750 g/L	LC	OTHERS	4	467-348-3541	15/11/2022			As surfactant on PRIORITY SC 100
300-399	301	27	"BAYER CROPSCIENCE, INC."	BISPYRIBAC SODIUM	PRIORITY 100 SC	100 g/L	SC	HERBICIDE	4	284-276-3639	11/02/2022		Rice (Direct-seededlowland)	"Grasses,sedges & broadleaves"
300-399	301	28	DCDM MARKETING INCORPORATED	BISPYRIBAC SODIUM	PRIORITY 100 SC	100 g/L	SC	HERBICIDE	4	467-276-3633	15/11/2022	SELECTIVE/SYSTEMIC(POST-EMERGENCE)	Rice (Direct-Seededlowland)	"Grasses, sedges, and broadleaves"
300-399	302	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
300-399	302	1	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Glyphosate tolerant corn	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	2	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Mango	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	3	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Banana	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	4	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Coffee	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	5	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Cacao	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	6	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Rubber	"Annual & perennial grasses, broadleaf weeds & sedges"
300-399	302	7	GOLDENMAN MARKETING CORPORATION	GLYPHOSATE IPA	PRIMO 480 SL	480  g/L	SL	HERBICIDE	4	400-151-3143	21/09/2018	POST-EMERGENT	Oil palm	"Annual & perennial grasses, broadleaf weeds & sedges"
