Book	Sht	Row	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
100-199	102	10	ACE CROP SOLUTIONS INC.	CHLORPYRIFOS	TRACER 300 EC	300 g/L	EC	INSECTICIDE	2	530-101-3509	24/08/2018		Potato	"Tubermoth, leafhopper, cutworm, aphids"
100-199	102	11	ACE CROP SOLUTIONS INC.	CHLORPYRIFOS	TRACER 300 EC	300 g/L	EC	INSECTICIDE	2	530-101-3509	24/08/2018		Corn	"Armyworm, cornborer, earworm, seeding maggots"
100-199	102	12	ACE CROP SOLUTIONS INC.	CHLORPYRIFOS	TRACER 300 EC	300 g/L	EC	INSECTICIDE	2	530-101-3509	24/08/2018		Beans	"Beanfly, leafroller, podborer, cutworm, armyworm"
100-199	102	13	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Rice	"Whorl maggots, stemborer, green leafhopper, brown planthopper"
100-199	102	14	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Wongbok	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
100-199	102	15	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Cabbage	"Diamond-back moth, aphids, cabbage moth, cabbage worm"
100-199	102	16	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Cucurbits	"Thrips, leafworm, squash beetle, aphids, flea beetle"
100-199	102	17	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Garlic	"Thrips, cutworm"
100-199	102	18	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Onion	"Thrips, cutworm"
100-199	102	19	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Potato	"Thrips, cutworm, leafhopper, tuber moth, aphids and leafminer"
100-199	102	20	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Mango	Leafhoppers
100-199	102	21	"TRANS WORLD TRADING CO., INC."	CARTAP HYDROCHLORIDE	TRAC 50 SP	500 g/kg	SP	INSECTICIDE	3	038-106-1374	10/10/2024	SYSTEMIC	Pechay	"Looper, cutworm, aphids"
100-199	102	22	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Rice	"Stemborer, armyworm, leafhopper, caseworm and planthopper"
100-199	102	23	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Corn	"Seedling maggot, corn earworm, cornborer and armyworm"
100-199	102	24	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Tobacco	"Budworm, grasshopper, aphid, cutworm and armyworm"
100-199	102	25	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Cucumber	"Leafworm, squash bug and 28 spotted beetle"
100-199	102	26	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Melon	"Leafworm, squash bug and 28 spotted beetle"
100-199	102	27	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Watermelon	"Leafworm, squash bug and 28 spotted beetle"
100-199	103	0	NAME OF COMPANY	ACTIVE INGREDIENT	PRODUCT NAME	CONCENTRATION	FORMULATION TYPE	USE/S	TOXICITY CATEGORY	REGISTRATION NO.	EXPIRY DATE	MODE OF ENTRY	CROPS	PESTS / WEEDS / DISEASES
100-199	103	1	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Onion	"Thrips, cutworm"
100-199	103	2	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Mungo	"Beanfly, armyworm, cutworm, leafminer and leaffolder"
100-199	103	3	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Soybeans	"Beanfly, armyworm, cutworm, leafminer and leaffolder"
100-199	103	4	"JEELS MASAGANA FARM SUPPLY, INC."	BPMC+CHLORPYRIFOS	TOXIDAN 31.5 EC	210+105 g/L	EC	INSECTICIDE	2	487-174-2798	31/03/2023		Beans	"Beanfly, armyworm, cutworm, leafminer and leaffolder"
100-199	103	5	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Pineapple	Mealy bug
100-199	103	6	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Mango	Leafhopper
100-199	103	7	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Rice	"Green leafhopper, brown plant hopper, white backed planthopper,rice bug, black bug"
100-199	103	8	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Stringbeans	"Aphids, leafhopper"
100-199	103	9	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Eggplant	"Aphids, leafhopper"
100-199	103	10	NEXCHEM CORPORATION	THIAMETHOXAM	TOXANEX 25 WG	250 g/Kg	WG	INSECTICIDE	4	702-312-5608	30/06/2022		Banana	Flower thrips
100-199	103	11	UNITED AGRO TRADE CORPORATION	GLYPHOSATE IPA	TOWER 160 SL	160 g/L	SC	HERBICIDE	4	264-151-1350	14/08/2024	POST-EMERGENT	non-crop areas	Weeds
100-199	103	12	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Glyphosate tolerantcorn	"Annual grasses, broadleaf weeds & sedges"
100-199	103	13	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Mango	"Annual grasses, broadleaf weeds & sedges"
100-199	103	14	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Banana	"Annual grasses, broadleaf weeds & sedges"
100-199	103	15	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Coffee	"Annual grasses, broadleaf weeds & sedges"
100-199	103	16	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Cacao	"Annual grasses, broadleaf weeds & sedges"
100-199	103	17	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Rubber	"Annual grasses, broadleaf weeds & sedges"
100-199	103	18	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Oil palm	"Annual grasses, broadleaf weeds & sedges"
100-199	103	19	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Citrus	"Annual grasses, broadleaf weeds & sedges"
100-199	103	20	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Coconut	"Annual grasses, broadleaf weeds & sedges"
100-199	103	21	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Sugarcane	"Annual grasses, broadleaf weeds & sedges"
100-199	103	22	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	Vegetables	"Annual grasses, broadleaf weeds & sedges"
100-199	103	23	SYNGENTA PHILIPPINES INC.	GLYPHOSATE IPA	TOUCHDOWN 480 SL	480 g/L	SL	HERBICIDE	4	011-151-4824	20/06/2022	POST-EMERGENT	non-crop	"Annual grasses, broadleaf weeds & sedges"
100-199	103	24	AGWAY CHEMICALS CORPORATION	FENAZAQUIN	TOTEM 20 SC	200 g/L	SC	MITICIDE	2	075-382-4073	29/08/2020		Pineapple	Mites
100-199	103	25	TOTAL COLOURS CORPORATION	PROCHLORAZ	TOTAL COLOURS PROCHLORAZ 450 EW	450 g/L	EW	FUNGICIDE	3	685-300-5414	05/06/2021		Banana	"Fungal crown mold/ crown rot, anthracnose, pitmark and smokyfruit"
100-199	103	26	TOTAL COLOURS CORPORATION	PROCHLORAZ	TOTAL COLOURS PROCHLORAZ 450 EW	450 g/L	EW	FUNGICIDE	3	685-300-5414	05/06/2021		Pineapple	"Butt and crown mold, bacterial rot and butt rot"
100-199	103	27	TOTAL COLOURS CORPORATION	PROCHLORAZ	TOTAL COLOURS PROCHLORAZ 450 EW	450 g/L	EW	FUNGICIDE	3	685-300-5414	05/06/2021		Pineapple	Fruitlet core rot
100-199	103	28	TOTAL COLOURS CORPORATION	AZADIRACHTIN	TOTAL COLOURS NEEM OIL CONCENTRATE	-	-	INSECTICIDE/FUNGICIDE	4	685-513-5464	28/05/2022	-	Banana	"Scale insects, mealybugs, aphids, sigatoka"
